project_id,client_id,sector,region,client_type,delivery_mode,start_date,end_date,duration_months,contract_value_usd,status,team_headcount,billable_hours,margin_pct
PRJ-01217,CLI-0418,Manufacturing,North America,New,Hybrid,2024-06-12,2024-11-12,5,531700.0,Completed,3,2060,0.2415
PRJ-01215,CLI-0347,Energy & Utilities,North America,Existing,Hybrid,2024-06-13,2024-12-13,6,861700.0,Completed,10,6893,0.2419
PRJ-01222,CLI-0390,Manufacturing,EMEA,Existing,Remote,2024-06-15,2024-10-15,4,167700.0,Completed,2,1233,0.1296
PRJ-01205,CLI-0179,Healthcare,North America,Existing,Hybrid,2024-06-15,2024-10-15,4,359700.0,Completed,3,1516,0.2303
PRJ-01208,CLI-0045,Financial Services,EMEA,New,Hybrid,2024-06-15,2024-09-15,3,713700.0,Completed,8,2781,0.3403
PRJ-01226,CLI-0196,Manufacturing,EMEA,Existing,On-site,2024-06-16,2024-11-16,5,236600.0,Completed,4,2790,0.222
PRJ-01218,CLI-0129,Public Sector,APAC,Existing,On-site,2024-06-17,2024-12-17,6,447100.0,Completed,4,3623,0.3371
PRJ-01207,CLI-0044,Energy & Utilities,North America,Existing,On-site,2024-06-17,2024-11-17,5,239900.0,Completed,1,751,0.2531
PRJ-01223,CLI-0139,Technology & Telecom,North America,New,On-site,2024-06-18,2024-08-18,2,248300.0,Completed,1,238,0.2627
PRJ-01216,CLI-0408,Healthcare,APAC,New,On-site,2024-06-19,2024-11-19,5,328300.0,Completed,4,2688,0.1337
PRJ-01225,CLI-0146,Healthcare,North America,Existing,Remote,2024-06-19,2024-07-19,1,435900.0,Completed,6,758,0.464
PRJ-01230,CLI-0186,Energy & Utilities,North America,Existing,Remote,2024-06-20,2024-12-20,6,281500.0,Completed,5,4082,0.2588
PRJ-01194,CLI-0011,Retail & Consumer,APAC,New,Remote,2024-06-20,2024-11-20,5,369400.0,Completed,5,3765,0.3779
PRJ-01224,CLI-0136,Technology & Telecom,North America,Existing,Hybrid,2024-06-21,2024-12-21,6,580900.0,Completed,6,5165,0.1276
PRJ-01228,CLI-0282,Retail & Consumer,APAC,New,Remote,2024-06-22,2024-09-22,3,116300.0,Completed,1,394,0.3064
PRJ-01220,CLI-0320,Public Sector,North America,Existing,On-site,2024-06-22,2024-08-22,2,508900.0,Completed,5,1245,0.2063
PRJ-01195,CLI-0045,Retail & Consumer,North America,New,Hybrid,2024-06-24,2024-10-24,4,263500.0,Completed,5,2441,0.1654
PRJ-01199,CLI-0127,Manufacturing,North America,New,Hybrid,2024-06-25,2024-11-25,5,183900.0,Completed,2,1172,0.2904
PRJ-01227,CLI-0107,Retail & Consumer,APAC,New,Remote,2024-06-26,2024-08-26,2,210200.0,Completed,2,493,0.2105
PRJ-01204,CLI-0063,Public Sector,EMEA,Existing,Hybrid,2024-06-27,2024-10-27,4,283900.0,Completed,4,2360,0.2266
PRJ-01197,CLI-0167,Public Sector,EMEA,Existing,Hybrid,2024-06-27,2024-07-27,1,313600.0,Completed,3,444,0.3939
PRJ-01200,CLI-0054,Retail & Consumer,North America,Existing,Hybrid,2024-06-27,2024-10-27,4,151700.0,Completed,2,1127,0.3566
PRJ-01210,CLI-0125,Financial Services,LATAM,New,On-site,2024-06-28,2024-07-28,1,177900.0,Completed,2,296,0.3394
PRJ-01234,CLI-0339,Energy & Utilities,North America,New,Hybrid,2024-07-01,2024-08-01,1,481500.0,Completed,5,753,0.3137
PRJ-01259,CLI-0290,Retail & Consumer,EMEA,Existing,Hybrid,2024-07-02,2025-02-02,7,142000.0,Completed,2,1824,0.2716
PRJ-01249,CLI-0125,Retail & Consumer,LATAM,New,Remote,2024-07-03,2024-10-03,3,156900.0,Completed,1,448,0.2674
PRJ-01240,CLI-0137,Public Sector,LATAM,Existing,Remote,2024-07-03,2025-01-03,6,225500.0,Completed,5,3850,0.2821
PRJ-01254,CLI-0105,Public Sector,APAC,New,Remote,2024-07-03,2024-12-03,5,198300.0,Completed,2,1292,0.2723
PRJ-01235,CLI-0004,Energy & Utilities,APAC,New,Hybrid,2024-07-03,2025-04-03,9,476400.0,Cancelled,5,6764,0.3309
PRJ-01236,CLI-0214,Public Sector,APAC,Existing,On-site,2024-07-04,2024-09-04,2,283300.0,Completed,4,1120,0.3398
PRJ-01250,CLI-0113,Energy & Utilities,APAC,New,On-site,2024-07-05,2025-01-05,6,823600.0,Completed,7,5438,0.2072
PRJ-01238,CLI-0362,Healthcare,EMEA,Existing,Remote,2024-07-06,2024-10-06,3,287500.0,Completed,4,1588,0.2503
PRJ-01247,CLI-0332,Public Sector,APAC,Existing,On-site,2024-07-06,2024-11-06,4,211400.0,Completed,3,1690,0.1613
PRJ-01237,CLI-0103,Healthcare,APAC,Existing,Hybrid,2024-07-09,2024-11-09,4,295600.0,Completed,3,1545,0.3174
PRJ-01232,CLI-0255,Energy & Utilities,North America,Existing,Hybrid,2024-07-09,2024-11-09,4,521300.0,Completed,5,2751,0.2384
PRJ-01231,CLI-0264,Technology & Telecom,North America,New,Hybrid,2024-07-09,2025-02-09,7,523600.0,Completed,6,5930,0.1777
PRJ-01253,CLI-0189,Financial Services,North America,Existing,Remote,2024-07-09,2025-01-09,6,329700.0,Completed,4,3149,0.2826
PRJ-01255,CLI-0291,Energy & Utilities,APAC,Existing,Hybrid,2024-07-10,2024-10-10,3,431600.0,Completed,3,1291,0.2112
PRJ-01251,CLI-0001,Energy & Utilities,North America,Existing,Hybrid,2024-07-10,2025-01-10,6,250700.0,Completed,3,2223,0.3079
PRJ-01233,CLI-0405,Financial Services,EMEA,New,Remote,2024-07-11,2025-01-11,6,220800.0,Completed,4,3423,0.269
PRJ-01257,CLI-0352,Manufacturing,North America,Existing,On-site,2024-07-11,2024-10-11,3,376900.0,Completed,4,1381,0.2633
PRJ-01244,CLI-0213,Healthcare,EMEA,Existing,Hybrid,2024-07-13,2024-10-13,3,303700.0,Completed,3,1221,0.2519
PRJ-01246,CLI-0144,Energy & Utilities,LATAM,Existing,Hybrid,2024-07-13,2024-09-13,2,421800.0,Completed,3,889,0.1883
PRJ-01242,CLI-0235,Energy & Utilities,North America,New,Hybrid,2024-07-14,2024-09-14,2,478400.0,Completed,4,1083,0.2411
PRJ-01256,CLI-0348,Technology & Telecom,EMEA,New,On-site,2024-07-15,2025-03-15,8,549100.0,Completed,5,4997,0.415
PRJ-01248,CLI-0087,Public Sector,North America,New,Remote,2024-07-17,2024-11-17,4,199400.0,Completed,2,1245,0.3265
PRJ-01262,CLI-0417,Healthcare,LATAM,New,Hybrid,2024-07-17,2025-02-17,7,381500.0,Completed,4,3430,0.2922
PRJ-01260,CLI-0159,Manufacturing,EMEA,Existing,Hybrid,2024-07-18,2025-02-18,7,338600.0,Completed,3,2442,0.3674
PRJ-01243,CLI-0154,Healthcare,North America,Existing,Remote,2024-07-22,2024-10-22,3,393700.0,Cancelled,2,703,0.2388
PRJ-01239,CLI-0383,Manufacturing,North America,Existing,Hybrid,2024-07-23,2024-08-23,1,304400.0,Completed,4,611,0.3053
PRJ-01241,CLI-0065,Manufacturing,North America,New,Hybrid,2024-07-26,2024-12-26,5,220300.0,Completed,2,1341,0.3011
PRJ-01245,CLI-0233,Technology & Telecom,EMEA,Existing,Remote,2024-07-27,2025-01-27,6,334000.0,Completed,3,2361,0.3455
PRJ-01258,CLI-0087,Financial Services,EMEA,New,Remote,2024-07-27,2024-12-27,5,380700.0,Completed,2,1394,0.3676
PRJ-01252,CLI-0299,Retail & Consumer,LATAM,New,Hybrid,2024-07-27,2024-12-27,5,133000.0,Completed,2,1500,0.3875
PRJ-01261,CLI-0276,Public Sector,North America,Existing,Hybrid,2024-07-28,2024-12-28,5,227400.0,Completed,3,1863,0.3274
PRJ-01276,CLI-0419,Technology & Telecom,EMEA,Existing,On-site,2024-08-03,2025-02-03,6,430400.0,Completed,6,4332,0.271
PRJ-01266,CLI-0112,Financial Services,EMEA,New,On-site,2024-08-05,2025-07-05,11,786900.0,Completed,10,14800,0.2599
PRJ-01283,CLI-0163,Retail & Consumer,North America,New,Remote,2024-08-05,2025-01-05,5,260400.0,Completed,3,2286,0.3549
PRJ-01268,CLI-0333,Financial Services,LATAM,Existing,Hybrid,2024-08-05,2025-01-05,5,207700.0,Completed,3,2212,0.3148
PRJ-01265,CLI-0210,Energy & Utilities,EMEA,New,Remote,2024-08-05,2024-09-05,1,323800.0,Completed,2,258,0.2127
PRJ-01277,CLI-0294,Healthcare,APAC,Existing,Hybrid,2024-08-06,2025-03-06,7,559200.0,Completed,7,5733,0.2011
PRJ-01280,CLI-0203,Healthcare,EMEA,Existing,Hybrid,2024-08-06,2024-11-06,3,253600.0,Completed,1,435,0.3922
PRJ-01271,CLI-0401,Energy & Utilities,LATAM,Existing,On-site,2024-08-07,2025-02-07,6,806500.0,Completed,9,6866,0.3048
PRJ-01278,CLI-0368,Public Sector,LATAM,Existing,Hybrid,2024-08-08,2024-11-08,3,141200.0,Completed,1,387,0.4209
PRJ-01289,CLI-0311,Healthcare,North America,New,On-site,2024-08-10,2025-02-10,6,304100.0,Completed,4,3383,0.2832
PRJ-01263,CLI-0213,Public Sector,APAC,Existing,Hybrid,2024-08-10,2025-02-10,6,338100.0,Completed,3,2486,0.266
PRJ-01281,CLI-0142,Retail & Consumer,North America,Existing,Hybrid,2024-08-11,2025-02-11,6,86000.0,Completed,1,723,0.3695
PRJ-01285,CLI-0241,Manufacturing,EMEA,New,Hybrid,2024-08-11,2025-01-11,5,426600.0,Completed,4,3076,0.3139
PRJ-01287,CLI-0043,Public Sector,EMEA,Existing,Hybrid,2024-08-15,2025-01-15,5,122300.0,Completed,1,654,0.177
PRJ-01274,CLI-0007,Public Sector,EMEA,New,Hybrid,2024-08-16,2025-03-16,7,635000.0,Completed,7,6522,0.2142
PRJ-01264,CLI-0115,Healthcare,APAC,New,Remote,2024-08-16,2025-03-16,7,376100.0,Completed,3,2744,0.3083
PRJ-01288,CLI-0376,Technology & Telecom,North America,New,Hybrid,2024-08-17,2024-12-17,4,536800.0,Completed,6,2843,0.2438
PRJ-01272,CLI-0085,Healthcare,North America,Existing,On-site,2024-08-17,2025-02-17,6,254100.0,Completed,4,3332,0.276
PRJ-01279,CLI-0117,Technology & Telecom,North America,Existing,On-site,2024-08-17,2024-12-17,4,461200.0,Completed,5,3139,0.3158
PRJ-01269,CLI-0385,Manufacturing,APAC,Existing,Hybrid,2024-08-18,2024-12-18,4,319900.0,Completed,3,1871,0.3374
PRJ-01282,CLI-0015,Technology & Telecom,EMEA,Existing,Hybrid,2024-08-18,2024-10-18,2,261200.0,Completed,2,599,0.3703
PRJ-01286,CLI-0052,Energy & Utilities,EMEA,Existing,Hybrid,2024-08-18,2025-02-18,6,317100.0,Completed,4,3365,0.2555
PRJ-01267,CLI-0352,Retail & Consumer,APAC,Existing,Remote,2024-08-21,2024-09-21,1,81000.0,Completed,2,239,0.2416
PRJ-01275,CLI-0033,Manufacturing,APAC,Existing,Remote,2024-08-21,2024-11-21,3,397200.0,Completed,5,2258,0.2758
PRJ-01284,CLI-0040,Public Sector,North America,Existing,On-site,2024-08-25,2025-02-25,6,302300.0,Completed,3,2806,0.2813
PRJ-01270,CLI-0113,Healthcare,EMEA,Existing,Hybrid,2024-08-26,2024-11-26,3,237900.0,Completed,3,1281,0.3737
PRJ-01273,CLI-0100,Energy & Utilities,APAC,Existing,On-site,2024-08-27,2025-04-27,8,774600.0,Completed,7,7335,0.2776
PRJ-01302,CLI-0114,Healthcare,North America,Existing,Hybrid,2024-09-03,2025-05-03,8,326400.0,Completed,4,3947,0.3776
PRJ-01314,CLI-0322,Financial Services,EMEA,New,On-site,2024-09-03,2025-04-03,7,309900.0,Completed,5,5081,0.2458
PRJ-01309,CLI-0134,Manufacturing,LATAM,Existing,Hybrid,2024-09-05,2025-01-05,4,300700.0,Completed,2,1135,0.3646
PRJ-01308,CLI-0300,Healthcare,EMEA,Existing,Remote,2024-09-05,2024-12-05,3,391100.0,Completed,5,2253,0.1941
PRJ-01290,CLI-0262,Financial Services,North America,New,Hybrid,2024-09-07,2024-11-07,2,317900.0,Completed,2,464,0.2115
PRJ-01311,CLI-0147,Retail & Consumer,EMEA,Existing,On-site,2024-09-08,2025-02-08,5,366000.0,Completed,2,1481,0.2663
PRJ-01300,CLI-0037,Energy & Utilities,EMEA,Existing,On-site,2024-09-09,2025-04-09,7,608200.0,Completed,6,5525,0.2305
PRJ-01298,CLI-0092,Technology & Telecom,EMEA,New,Hybrid,2024-09-09,2025-04-09,7,513800.0,Completed,4,3884,0.304
PRJ-01304,CLI-0271,Financial Services,EMEA,Existing,On-site,2024-09-09,2024-12-09,3,352600.0,Completed,6,2652,0.2548
PRJ-01310,CLI-0376,Retail & Consumer,North America,Existing,Remote,2024-09-11,2025-01-11,4,116200.0,Completed,4,2114,0.1545
PRJ-01324,CLI-0235,Manufacturing,EMEA,New,On-site,2024-09-12,2025-03-12,6,616900.0,Completed,6,5417,0.2874
PRJ-01306,CLI-0310,Energy & Utilities,North America,New,Hybrid,2024-09-12,2024-12-12,3,411000.0,Cancelled,6,2302,0.299
PRJ-01316,CLI-0223,Energy & Utilities,North America,New,Hybrid,2024-09-12,2025-06-12,9,851600.0,Completed,12,16607,0.2293
PRJ-01320,CLI-0403,Financial Services,APAC,New,Hybrid,2024-09-12,2025-02-12,5,253100.0,Completed,3,1933,0.2758
PRJ-01301,CLI-0062,Technology & Telecom,EMEA,New,Hybrid,2024-09-13,2025-01-13,4,298600.0,Completed,2,1259,0.3164
PRJ-01295,CLI-0199,Manufacturing,EMEA,Existing,Remote,2024-09-15,2025-01-15,4,91500.0,Completed,1,538,0.263
PRJ-01307,CLI-0171,Manufacturing,North America,New,Remote,2024-09-16,2025-02-16,5,169700.0,Completed,1,783,0.1153
PRJ-01321,CLI-0014,Financial Services,North America,New,Hybrid,2024-09-16,2025-03-16,6,382100.0,Completed,4,2943,0.364
PRJ-01299,CLI-0401,Public Sector,EMEA,Existing,Hybrid,2024-09-17,2025-01-17,4,240000.0,Completed,4,2232,0.2825
PRJ-01303,CLI-0044,Energy & Utilities,North America,New,Remote,2024-09-18,2025-04-18,7,906900.0,Completed,9,8422,0.2504
PRJ-01305,CLI-0220,Financial Services,APAC,New,On-site,2024-09-18,2024-11-18,2,495500.0,Completed,7,1927,0.2014
PRJ-01297,CLI-0038,Healthcare,EMEA,New,Remote,2024-09-18,2024-11-18,2,281700.0,Completed,4,970,0.3156
PRJ-01296,CLI-0264,Energy & Utilities,EMEA,Existing,Hybrid,2024-09-18,2025-03-18,6,740300.0,Completed,8,6795,0.2703
PRJ-01292,CLI-0127,Financial Services,APAC,Existing,Hybrid,2024-09-18,2024-11-18,2,314400.0,Completed,4,951,0.3115
PRJ-01322,CLI-0135,Public Sector,APAC,Existing,Hybrid,2024-09-22,2025-01-22,4,202200.0,Completed,2,1008,0.354
PRJ-01318,CLI-0399,Healthcare,North America,New,Remote,2024-09-22,2024-11-22,2,924000.0,Completed,8,1899,0.2007
PRJ-01319,CLI-0147,Manufacturing,APAC,New,Hybrid,2024-09-22,2024-12-22,3,314200.0,Completed,3,1326,0.2383
PRJ-01294,CLI-0131,Retail & Consumer,EMEA,Existing,Remote,2024-09-24,2025-02-24,5,186200.0,Completed,1,761,0.2888
PRJ-01293,CLI-0020,Public Sector,EMEA,Existing,On-site,2024-09-24,2025-01-24,4,414100.0,Completed,4,2414,0.3022
PRJ-01323,CLI-0003,Healthcare,APAC,Existing,Remote,2024-09-25,2024-12-25,3,223900.0,Completed,1,448,0.2175
PRJ-01317,CLI-0015,Manufacturing,APAC,Existing,Hybrid,2024-09-26,2025-02-26,5,173300.0,Completed,1,725,0.4278
PRJ-01291,CLI-0241,Manufacturing,EMEA,New,On-site,2024-09-26,2025-04-26,7,281600.0,Completed,4,3978,0.2835
PRJ-01315,CLI-0194,Manufacturing,North America,Existing,Hybrid,2024-09-26,2025-04-26,7,651900.0,Completed,6,5837,0.2747
PRJ-01312,CLI-0048,Financial Services,North America,New,Hybrid,2024-09-27,2025-09-27,12,744100.0,Completed,9,14771,0.2452
PRJ-01313,CLI-0054,Manufacturing,LATAM,Existing,On-site,2024-09-28,2025-01-28,4,238700.0,Completed,2,1237,0.3292
PRJ-01325,CLI-0250,Retail & Consumer,EMEA,Existing,On-site,2024-10-01,2025-05-01,7,241300.0,Completed,2,1616,0.3381
PRJ-01330,CLI-0236,Financial Services,APAC,Existing,Hybrid,2024-10-01,2025-06-01,8,632800.0,Completed,8,10069,0.3652
PRJ-01340,CLI-0145,Financial Services,APAC,Existing,Remote,2024-10-03,2025-03-03,5,1129400.0,Completed,12,7146,0.3102
PRJ-01331,CLI-0047,Public Sector,North America,Existing,Hybrid,2024-10-03,2025-06-03,8,795900.0,Completed,9,9405,0.3136
PRJ-01333,CLI-0105,Public Sector,North America,Existing,Hybrid,2024-10-05,2025-01-05,3,292000.0,Completed,1,442,0.2751
PRJ-01338,CLI-0148,Healthcare,North America,New,Remote,2024-10-05,2025-03-05,5,424400.0,Completed,3,2168,0.3221
PRJ-01359,CLI-0095,Retail & Consumer,North America,Existing,Remote,2024-10-06,2025-04-06,6,194100.0,Completed,1,837,0.3681
PRJ-01329,CLI-0388,Healthcare,North America,Existing,Remote,2024-10-08,2025-06-08,8,213500.0,Completed,2,1808,0.2724
PRJ-01342,CLI-0401,Energy & Utilities,EMEA,New,Remote,2024-10-08,2025-03-08,5,623700.0,Completed,7,4417,0.2229
PRJ-01343,CLI-0364,Manufacturing,APAC,New,Remote,2024-10-09,2025-02-09,4,327700.0,Completed,5,3061,0.2708
PRJ-01332,CLI-0044,Manufacturing,North America,Existing,On-site,2024-10-09,2025-02-09,4,370200.0,Completed,4,2093,0.4355
PRJ-01358,CLI-0281,Public Sector,North America,New,On-site,2024-10-10,2025-03-10,5,174600.0,Completed,2,1506,0.3325
PRJ-01347,CLI-0344,Financial Services,EMEA,Existing,Hybrid,2024-10-11,2025-03-11,5,302300.0,Completed,4,3129,0.3185
PRJ-01350,CLI-0324,Technology & Telecom,EMEA,New,Remote,2024-10-12,2025-03-12,5,632100.0,Completed,8,5647,0.3834
PRJ-01356,CLI-0404,Retail & Consumer,EMEA,Existing,Remote,2024-10-12,2024-12-12,2,170800.0,Completed,3,940,0.2265
PRJ-01336,CLI-0205,Financial Services,EMEA,Existing,Hybrid,2024-10-13,2025-07-13,9,397700.0,Completed,4,5193,0.2954
PRJ-01361,CLI-0248,Retail & Consumer,North America,New,Remote,2024-10-14,2024-12-14,2,242900.0,Completed,4,1140,0.2523
PRJ-01328,CLI-0185,Manufacturing,EMEA,New,Hybrid,2024-10-17,2025-03-17,5,348600.0,Completed,3,2060,0.2292
PRJ-01349,CLI-0301,Energy & Utilities,North America,New,Remote,2024-10-19,2025-02-19,4,243800.0,Completed,1,548,0.3191
PRJ-01344,CLI-0196,Technology & Telecom,APAC,Existing,On-site,2024-10-19,2025-05-19,7,592800.0,Completed,6,5621,0.2106
PRJ-01346,CLI-0143,Healthcare,APAC,Existing,Remote,2024-10-20,2025-03-20,5,423600.0,Completed,6,4518,0.2654
PRJ-01355,CLI-0105,Energy & Utilities,North America,Existing,On-site,2024-10-20,2025-03-20,5,331000.0,Completed,5,3875,0.3471
PRJ-01339,CLI-0238,Retail & Consumer,APAC,New,Remote,2024-10-21,2025-01-21,3,161300.0,Completed,1,435,0.33
PRJ-01345,CLI-0024,Public Sector,EMEA,Existing,Remote,2024-10-21,2025-02-21,4,157600.0,Completed,1,598,0.3561
PRJ-01353,CLI-0389,Retail & Consumer,EMEA,New,Hybrid,2024-10-21,2024-12-21,2,205500.0,Completed,2,552,0.3007
PRJ-01354,CLI-0078,Financial Services,EMEA,Existing,Hybrid,2024-10-21,2025-02-21,4,595600.0,Completed,6,2763,0.3141
PRJ-01327,CLI-0259,Financial Services,North America,Existing,On-site,2024-10-22,2024-12-22,2,213500.0,Completed,3,739,0.2113
PRJ-01337,CLI-0135,Technology & Telecom,EMEA,New,Remote,2024-10-22,2025-04-22,6,688500.0,Completed,8,5688,0.3333
PRJ-01326,CLI-0089,Public Sector,North America,New,Remote,2024-10-22,2024-11-22,1,262400.0,Completed,3,418,0.3914
PRJ-01334,CLI-0340,Financial Services,APAC,Existing,On-site,2024-10-22,2025-05-22,7,289300.0,Completed,4,3401,0.3538
PRJ-01348,CLI-0342,Public Sector,EMEA,Existing,Hybrid,2024-10-24,2025-02-24,4,165300.0,Completed,1,610,0.2409
PRJ-01335,CLI-0025,Public Sector,APAC,Existing,Hybrid,2024-10-25,2025-02-25,4,311800.0,Completed,4,2460,0.306
PRJ-01351,CLI-0256,Energy & Utilities,EMEA,Existing,Hybrid,2024-10-26,2025-05-26,7,1127100.0,Completed,12,10926,0.1289
PRJ-01360,CLI-0075,Healthcare,LATAM,New,On-site,2024-10-26,2025-05-26,7,202100.0,Completed,1,883,0.2428
PRJ-01357,CLI-0149,Energy & Utilities,North America,Existing,Hybrid,2024-10-27,2025-04-27,6,663000.0,Completed,6,4644,0.2849
PRJ-01341,CLI-0048,Financial Services,EMEA,New,On-site,2024-10-28,2025-05-28,7,566800.0,Completed,8,6559,0.3031
PRJ-01352,CLI-0100,Manufacturing,North America,New,Hybrid,2024-10-28,2025-03-28,5,205000.0,Completed,1,645,0.1538
PRJ-01376,CLI-0094,Public Sector,EMEA,New,On-site,2024-11-01,2025-05-01,6,244700.0,Completed,1,802,0.2861
PRJ-01362,CLI-0340,Manufacturing,North America,New,On-site,2024-11-02,2025-02-02,3,272500.0,Completed,2,879,0.2535
PRJ-01387,CLI-0302,Technology & Telecom,LATAM,Existing,On-site,2024-11-03,2025-05-03,6,736500.0,Completed,9,7517,0.1931
PRJ-01380,CLI-0370,Financial Services,APAC,New,On-site,2024-11-03,2025-02-03,3,425700.0,Cancelled,5,2222,0.3266
PRJ-01377,CLI-0346,Healthcare,EMEA,Existing,Hybrid,2024-11-03,2025-04-03,5,420100.0,Completed,4,2513,0.2754
PRJ-01372,CLI-0179,Financial Services,APAC,New,On-site,2024-11-03,2025-04-03,5,215100.0,Completed,2,1198,0.2252
PRJ-01385,CLI-0135,Public Sector,North America,Existing,On-site,2024-11-04,2025-05-04,6,285900.0,Completed,4,2805,0.2227
PRJ-01371,CLI-0261,Public Sector,North America,Existing,Hybrid,2024-11-07,2025-02-07,3,338700.0,Completed,2,731,0.2249
PRJ-01389,CLI-0240,Public Sector,North America,Existing,Hybrid,2024-11-08,2025-02-08,3,325300.0,Completed,3,1048,0.3715
PRJ-01365,CLI-0078,Manufacturing,APAC,New,On-site,2024-11-08,2025-03-08,4,345900.0,Completed,2,1191,0.3467
PRJ-01390,CLI-0185,Manufacturing,LATAM,Existing,Remote,2024-11-09,2025-04-09,5,270800.0,Completed,3,2331,0.3224
PRJ-01386,CLI-0050,Financial Services,North America,New,Hybrid,2024-11-09,2024-12-09,1,619200.0,Completed,7,1010,0.3306
PRJ-01388,CLI-0390,Manufacturing,North America,New,On-site,2024-11-12,2025-05-12,6,434000.0,Completed,6,4189,0.377
PRJ-01392,CLI-0233,Public Sector,EMEA,Existing,Hybrid,2024-11-12,2025-07-12,8,159500.0,Completed,1,1152,0.2768
PRJ-01364,CLI-0154,Public Sector,EMEA,Existing,Hybrid,2024-11-13,2025-06-13,7,314500.0,Cancelled,2,1776,0.2811
PRJ-01382,CLI-0217,Manufacturing,North America,New,On-site,2024-11-13,2025-03-13,4,789300.0,Completed,8,4080,0.297
PRJ-01369,CLI-0309,Manufacturing,North America,Existing,Remote,2024-11-14,2025-04-14,5,268300.0,Completed,1,726,0.2019
PRJ-01363,CLI-0299,Healthcare,North America,Existing,On-site,2024-11-14,2025-07-14,8,559900.0,Completed,6,6061,0.306
PRJ-01381,CLI-0147,Manufacturing,North America,New,Remote,2024-11-14,2025-04-14,5,377000.0,Completed,6,3797,0.3607
PRJ-01366,CLI-0394,Healthcare,EMEA,New,Remote,2024-11-14,2025-04-14,5,602800.0,Completed,7,5077,0.3729
PRJ-01368,CLI-0168,Energy & Utilities,APAC,Existing,Hybrid,2024-11-15,2025-02-15,3,386800.0,Completed,4,1673,0.2178
PRJ-01367,CLI-0046,Energy & Utilities,North America,New,On-site,2024-11-15,2025-10-15,11,952000.0,Completed,10,12983,0.3259
PRJ-01394,CLI-0303,Financial Services,APAC,Existing,Hybrid,2024-11-15,2025-06-15,7,937500.0,Completed,10,8665,0.3896
PRJ-01378,CLI-0102,Healthcare,APAC,New,Hybrid,2024-11-16,2025-03-16,4,419100.0,Completed,4,2481,0.197
PRJ-01391,CLI-0219,Healthcare,EMEA,Existing,Remote,2024-11-17,2025-04-17,5,314400.0,Completed,2,1291,0.2816
PRJ-01395,CLI-0417,Technology & Telecom,North America,New,Remote,2024-11-17,2025-04-17,5,726500.0,Completed,9,5217,0.3946
PRJ-01396,CLI-0043,Retail & Consumer,EMEA,Existing,Hybrid,2024-11-17,2025-04-17,5,270600.0,Completed,3,2047,0.2776
PRJ-01384,CLI-0371,Healthcare,APAC,New,Hybrid,2024-11-17,2025-05-17,6,271000.0,Completed,2,1470,0.2943
PRJ-01393,CLI-0365,Retail & Consumer,APAC,Existing,Hybrid,2024-11-18,2025-01-18,2,244400.0,Cancelled,4,922,0.3109
PRJ-01383,CLI-0327,Retail & Consumer,North America,New,Remote,2024-11-20,2025-01-20,2,135400.0,Completed,2,571,0.3434
PRJ-01374,CLI-0340,Manufacturing,North America,New,Remote,2024-11-21,2025-05-21,6,348000.0,Completed,4,3645,0.1948
PRJ-01379,CLI-0181,Manufacturing,North America,Existing,Hybrid,2024-11-24,2025-01-24,2,382800.0,Completed,4,1138,0.3566
PRJ-01375,CLI-0401,Public Sector,APAC,New,On-site,2024-11-28,2025-06-28,7,538200.0,Completed,8,6991,0.2994
PRJ-01370,CLI-0116,Financial Services,EMEA,Existing,On-site,2024-11-28,2025-02-28,3,289300.0,Completed,3,1354,0.1993
PRJ-01373,CLI-0003,Manufacturing,APAC,New,Hybrid,2024-11-28,2025-06-28,7,424900.0,Completed,4,4209,0.4089
PRJ-01441,CLI-0122,Energy & Utilities,North America,Existing,On-site,2024-12-01,2025-06-01,6,648700.0,Completed,6,4103,0.2331
